4381.1936 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1280, 1024]. Using actual size
4387.8797 	EXP 	Created slider_mental_demand = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=('Baja', '', 'Alta'), lineColor=None, markerColor=None, name='slider_mental_demand', opacity=None, ori=0.0, pos=array([-480.,  270.]), readOnly=False, self=UNKNOWN, size=array([480.,  10.]), startValue=None, style='rating', styleTweaks=[], ticks=array([-10,   0,  10]), units='pix', win=Window(...))
4387.8798 	EXP 	window1: mouseVisible = False
4387.8855 	EXP 	Created text_fisical_demand = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=48.0, italic=False, languageStyle='LTR', name='text_fisical_demand', opacity=1.0, ori=0.0, pos=array([-480.,   80.]), rgb=UNKNOWN, text='Exigencia física', units='pix', win=Window(...), wrapWidth=500)
4387.8899 	EXP 	window1: mouseVisible = False
4387.8918 	EXP 	window1: mouseVisible = False
4387.8919 	EXP 	window1: mouseVisible = False
4387.8925 	EXP 	window1: mouseVisible = False
4387.8931 	EXP 	window1: mouseVisible = False
4387.8976 	EXP 	window1: mouseVisible = False
4387.8977 	EXP 	window1: mouseVisible = False
4387.8983 	EXP 	window1: mouseVisible = False
4387.8989 	EXP 	window1: mouseVisible = False
4387.9034 	EXP 	window1: mouseVisible = False
4387.9035 	EXP 	window1: mouseVisible = False
4387.9041 	EXP 	window1: mouseVisible = False
4387.9046 	EXP 	window1: mouseVisible = False
4387.9087 	EXP 	window1: mouseVisible = False
4387.9088 	EXP 	window1: mouseVisible = False
4387.9094 	EXP 	window1: mouseVisible = False
4387.9100 	EXP 	window1: mouseVisible = False
4387.9144 	EXP 	window1: mouseVisible = False
4387.9146 	EXP 	window1: mouseVisible = False
4387.9151 	EXP 	window1: mouseVisible = False
4387.9157 	EXP 	window1: mouseVisible = False
4387.9200 	EXP 	window1: mouseVisible = False
4387.9201 	EXP 	window1: mouseVisible = False
4387.9207 	EXP 	window1: mouseVisible = False
4387.9213 	EXP 	window1: mouseVisible = False
4387.9264 	EXP 	window1: mouseVisible = False
4387.9280 	EXP 	window1: mouseVisible = False
4387.9795 	EXP 	Created slider_fisical_demand = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=('Baja', '', 'Alta'), lineColor=None, markerColor=None, name='slider_fisical_demand', opacity=None, ori=0.0, pos=array([-480.,  -70.]), readOnly=False, self=UNKNOWN, size=array([480.,  10.]), startValue=None, style='rating', styleTweaks=[], ticks=array([-10,   0,  10]), units='pix', win=Window(...))
4387.9796 	EXP 	window1: mouseVisible = False
4387.9880 	EXP 	Created text_temporal_demand = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=48.0, italic=False, languageStyle='LTR', name='text_temporal_demand', opacity=1.0, ori=0.0, pos=array([-480., -270.]), rgb=UNKNOWN, text='Exigencia temporal', units='pix', win=Window(...), wrapWidth=500)
4387.9957 	EXP 	window1: mouseVisible = False
4387.9982 	EXP 	window1: mouseVisible = False
4387.9983 	EXP 	window1: mouseVisible = False
4387.9989 	EXP 	window1: mouseVisible = False
4387.9995 	EXP 	window1: mouseVisible = False
4388.0046 	EXP 	window1: mouseVisible = False
4388.0048 	EXP 	window1: mouseVisible = False
4388.0054 	EXP 	window1: mouseVisible = False
4388.0060 	EXP 	window1: mouseVisible = False
4388.0117 	EXP 	window1: mouseVisible = False
4388.0119 	EXP 	window1: mouseVisible = False
4388.0125 	EXP 	window1: mouseVisible = False
4388.0131 	EXP 	window1: mouseVisible = False
4388.0188 	EXP 	window1: mouseVisible = False
4388.0190 	EXP 	window1: mouseVisible = False
4388.0196 	EXP 	window1: mouseVisible = False
4388.0202 	EXP 	window1: mouseVisible = False
4388.0253 	EXP 	window1: mouseVisible = False
4388.0255 	EXP 	window1: mouseVisible = False
4388.0262 	EXP 	window1: mouseVisible = False
4388.0267 	EXP 	window1: mouseVisible = False
4388.0315 	EXP 	window1: mouseVisible = False
4388.0316 	EXP 	window1: mouseVisible = False
4388.0322 	EXP 	window1: mouseVisible = False
4388.0332 	EXP 	window1: mouseVisible = False
4388.0394 	EXP 	window1: mouseVisible = False
4388.0410 	EXP 	window1: mouseVisible = False
4388.0931 	EXP 	Created sider_temporal_demand = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=('Baja', '', 'Alta'), lineColor=None, markerColor=None, name='sider_temporal_demand', opacity=None, ori=0.0, pos=array([-480., -360.]), readOnly=False, self=UNKNOWN, size=array([480.,  10.]), startValue=None, style='rating', styleTweaks=[], ticks=array([-10,   0,  10]), units='pix', win=Window(...))
4388.0932 	EXP 	window1: mouseVisible = False
4388.0994 	EXP 	Created text_effort = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=48.0, italic=False, languageStyle='LTR', name='text_effort', opacity=1.0, ori=0.0, pos=array([480., 400.]), rgb=UNKNOWN, text='Esfuerzo', units='pix', win=Window(...), wrapWidth=500)
4388.1040 	EXP 	window1: mouseVisible = False
4388.1059 	EXP 	window1: mouseVisible = False
4388.1060 	EXP 	window1: mouseVisible = False
4388.1066 	EXP 	window1: mouseVisible = False
4388.1072 	EXP 	window1: mouseVisible = False
4388.1149 	EXP 	window1: mouseVisible = False
4388.1152 	EXP 	window1: mouseVisible = False
4388.1163 	EXP 	window1: mouseVisible = False
4388.1172 	EXP 	window1: mouseVisible = False
4388.1221 	EXP 	window1: mouseVisible = False
4388.1222 	EXP 	window1: mouseVisible = False
4388.1227 	EXP 	window1: mouseVisible = False
4388.1233 	EXP 	window1: mouseVisible = False
4388.1281 	EXP 	window1: mouseVisible = False
4388.1282 	EXP 	window1: mouseVisible = False
4388.1288 	EXP 	window1: mouseVisible = False
4388.1294 	EXP 	window1: mouseVisible = False
4388.1342 	EXP 	window1: mouseVisible = False
4388.1343 	EXP 	window1: mouseVisible = False
4388.1349 	EXP 	window1: mouseVisible = False
4388.1354 	EXP 	window1: mouseVisible = False
4388.1398 	EXP 	window1: mouseVisible = False
4388.1399 	EXP 	window1: mouseVisible = False
4388.1404 	EXP 	window1: mouseVisible = False
4388.1410 	EXP 	window1: mouseVisible = False
4388.1455 	EXP 	window1: mouseVisible = False
4388.1469 	EXP 	window1: mouseVisible = False
4388.1961 	EXP 	Created slider_effort = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=('Baja', '', 'Alta'), lineColor=None, markerColor=None, name='slider_effort', opacity=None, ori=0.0, pos=array([480., 270.]), readOnly=False, self=UNKNOWN, size=array([480.,  10.]), startValue=None, style='rating', styleTweaks=[], ticks=array([-10,   0,  10]), units='pix', win=Window(...))
4388.1962 	EXP 	window1: mouseVisible = False
4388.2022 	EXP 	Created text_performance = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=48.0, italic=False, languageStyle='LTR', name='text_performance', opacity=1.0, ori=0.0, pos=array([480.,  80.]), rgb=UNKNOWN, text='Rendimiento', units='pix', win=Window(...), wrapWidth=500)
4388.2066 	EXP 	window1: mouseVisible = False
4388.2086 	EXP 	window1: mouseVisible = False
4388.2087 	EXP 	window1: mouseVisible = False
4388.2093 	EXP 	window1: mouseVisible = False
4388.2099 	EXP 	window1: mouseVisible = False
4388.2205 	EXP 	window1: mouseVisible = False
4388.2206 	EXP 	window1: mouseVisible = False
4388.2212 	EXP 	window1: mouseVisible = False
4388.2217 	EXP 	window1: mouseVisible = False
4388.2264 	EXP 	window1: mouseVisible = False
4388.2265 	EXP 	window1: mouseVisible = False
4388.2271 	EXP 	window1: mouseVisible = False
4388.2276 	EXP 	window1: mouseVisible = False
4388.2319 	EXP 	window1: mouseVisible = False
4388.2320 	EXP 	window1: mouseVisible = False
4388.2326 	EXP 	window1: mouseVisible = False
4388.2332 	EXP 	window1: mouseVisible = False
4388.2379 	EXP 	window1: mouseVisible = False
4388.2380 	EXP 	window1: mouseVisible = False
4388.2386 	EXP 	window1: mouseVisible = False
4388.2391 	EXP 	window1: mouseVisible = False
4388.2466 	EXP 	window1: mouseVisible = False
4388.2467 	EXP 	window1: mouseVisible = False
4388.2472 	EXP 	window1: mouseVisible = False
4388.2477 	EXP 	window1: mouseVisible = False
4388.2528 	EXP 	window1: mouseVisible = False
4388.2542 	EXP 	window1: mouseVisible = False
4388.2995 	EXP 	Created slider_performance = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-9, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=('Bueno', '', 'Malo'), lineColor=None, markerColor=None, name='slider_performance', opacity=None, ori=0.0, pos=array([480., -70.]), readOnly=False, self=UNKNOWN, size=array([480.,  10.]), startValue=None, style='rating', styleTweaks=[], ticks=array([-10,   0,  10]), units='pix', win=Window(...))
4388.2996 	EXP 	window1: mouseVisible = False
4388.3053 	EXP 	Created text_frustation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=48.0, italic=False, languageStyle='LTR', name='text_frustation', opacity=1.0, ori=0.0, pos=array([ 480., -270.]), rgb=UNKNOWN, text='Frustración', units='pix', win=Window(...), wrapWidth=500)
4388.3094 	EXP 	window1: mouseVisible = False
4388.3114 	EXP 	window1: mouseVisible = False
4388.3115 	EXP 	window1: mouseVisible = False
4388.3121 	EXP 	window1: mouseVisible = False
4388.3126 	EXP 	window1: mouseVisible = False
4388.3169 	EXP 	window1: mouseVisible = False
4388.3170 	EXP 	window1: mouseVisible = False
4388.3175 	EXP 	window1: mouseVisible = False
4388.3181 	EXP 	window1: mouseVisible = False
4388.3227 	EXP 	window1: mouseVisible = False
4388.3228 	EXP 	window1: mouseVisible = False
4388.3234 	EXP 	window1: mouseVisible = False
4388.3240 	EXP 	window1: mouseVisible = False
4388.3286 	EXP 	window1: mouseVisible = False
4388.3287 	EXP 	window1: mouseVisible = False
4388.3293 	EXP 	window1: mouseVisible = False
4388.3298 	EXP 	window1: mouseVisible = False
4388.3344 	EXP 	window1: mouseVisible = False
4388.3345 	EXP 	window1: mouseVisible = False
4388.3350 	EXP 	window1: mouseVisible = False
4388.3355 	EXP 	window1: mouseVisible = False
4388.3399 	EXP 	window1: mouseVisible = False
4388.3400 	EXP 	window1: mouseVisible = False
4388.3406 	EXP 	window1: mouseVisible = False
4388.3414 	EXP 	window1: mouseVisible = False
4388.3469 	EXP 	window1: mouseVisible = False
4388.3484 	EXP 	window1: mouseVisible = False
4388.3949 	EXP 	Created slider_frustation = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-11, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=('Baja', '', 'Alta'), lineColor=None, markerColor=None, name='slider_frustation', opacity=None, ori=0.0, pos=array([ 480., -360.]), readOnly=False, self=UNKNOWN, size=array([480.,  10.]), startValue=None, style='rating', styleTweaks=[], ticks=array([-10,   0,  10]), units='pix', win=Window(...))
4388.3950 	EXP 	window1: mouseVisible = False
4388.3962 	EXP 	Created text_pause = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=36.0, italic=False, languageStyle='LTR', name='text_pause', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
4388.3963 	EXP 	window1: mouseVisible = False
4388.4038 	EXP 	Created text_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=36.0, italic=False, languageStyle='LTR', name='text_end', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
0.0245 	EXP 	slider_mental_demand: autoLog = True
0.0245 	EXP 	slider_mental_demand: styleTweaks = []
0.0245 	EXP 	slider_mental_demand: styleTweaks = []
0.0245 	EXP 	slider_mental_demand: styleTweaks = []
0.0245 	EXP 	slider_mental_demand: styleTweaks = []
0.0245 	EXP 	slider_mental_demand: contrast = 1.0
0.0245 	EXP 	slider_mental_demand: markerPos = None
0.0245 	EXP 	slider_mental_demand: autoLog = True
0.0245 	EXP 	slider_fisical_demand: autoLog = True
0.0245 	EXP 	slider_fisical_demand: styleTweaks = []
0.0245 	EXP 	slider_fisical_demand: styleTweaks = []
0.0245 	EXP 	slider_fisical_demand: styleTweaks = []
0.0245 	EXP 	slider_fisical_demand: styleTweaks = []
0.0245 	EXP 	slider_fisical_demand: contrast = 1.0
0.0245 	EXP 	slider_fisical_demand: markerPos = None
0.0245 	EXP 	slider_fisical_demand: autoLog = True
0.0245 	EXP 	sider_temporal_demand: autoLog = True
0.0245 	EXP 	sider_temporal_demand: styleTweaks = []
0.0245 	EXP 	sider_temporal_demand: styleTweaks = []
0.0245 	EXP 	sider_temporal_demand: styleTweaks = []
0.0245 	EXP 	sider_temporal_demand: styleTweaks = []
0.0245 	EXP 	sider_temporal_demand: contrast = 1.0
0.0245 	EXP 	sider_temporal_demand: markerPos = None
0.0245 	EXP 	sider_temporal_demand: autoLog = True
0.0245 	EXP 	slider_effort: autoLog = True
0.0245 	EXP 	slider_effort: styleTweaks = []
0.0245 	EXP 	slider_effort: styleTweaks = []
0.0245 	EXP 	slider_effort: styleTweaks = []
0.0245 	EXP 	slider_effort: styleTweaks = []
0.0245 	EXP 	slider_effort: contrast = 1.0
0.0245 	EXP 	slider_effort: markerPos = None
0.0245 	EXP 	slider_effort: autoLog = True
0.0245 	EXP 	slider_performance: autoLog = True
0.0245 	EXP 	slider_performance: styleTweaks = []
0.0245 	EXP 	slider_performance: styleTweaks = []
0.0245 	EXP 	slider_performance: styleTweaks = []
0.0245 	EXP 	slider_performance: styleTweaks = []
0.0245 	EXP 	slider_performance: contrast = 1.0
0.0245 	EXP 	slider_performance: markerPos = None
0.0245 	EXP 	slider_performance: autoLog = True
0.0245 	EXP 	slider_frustation: autoLog = True
0.0245 	EXP 	slider_frustation: styleTweaks = []
0.0245 	EXP 	slider_frustation: styleTweaks = []
0.0245 	EXP 	slider_frustation: styleTweaks = []
0.0245 	EXP 	slider_frustation: styleTweaks = []
0.0245 	EXP 	slider_frustation: contrast = 1.0
0.0245 	EXP 	slider_frustation: markerPos = None
0.0245 	EXP 	slider_frustation: autoLog = True
0.0411 	EXP 	text_welcome: autoDraw = True
3.3567 	EXP 	text_welcome: autoDraw = False
3.3567 	EXP 	text_instructions: autoDraw = True
29.8372 	DATA 	Mouse: Left button down, pos=(1121,156)
29.9335 	DATA 	Mouse:  Left button up, pos=(1121,156)
32.1826 	DATA 	Mouse: Left button down, pos=(1104,155)
32.2665 	DATA 	Mouse:  Left button up, pos=(1110,147)
33.4498 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
33.4500 	EXP 	New trial (rep=0, index=0): None
33.4527 	EXP 	Trial begin: 1
33.4536 	DATA 	Keypress: space
33.4639 	EXP 	text_instructions: autoDraw = False
33.4642 	EXP 	Distance = 0.0
33.4973 	EXP 	square: borderColor = 'limegreen'
33.4973 	EXP 	square: autoDraw = True
33.4973 	EXP 	fixation_cross: autoDraw = True
33.5140 	EXP 	Distance = 0.0
33.5305 	EXP 	square: borderColor = 'limegreen'
33.5473 	EXP 	Distance = 0.0
33.5638 	EXP 	square: borderColor = 'limegreen'
33.5806 	EXP 	Distance = 0.0
33.5972 	EXP 	square: borderColor = 'limegreen'
33.6139 	EXP 	Distance = 0.0
33.6305 	EXP 	square: borderColor = 'limegreen'
33.6473 	EXP 	Distance = 0.0
33.6638 	EXP 	square: borderColor = 'limegreen'
33.6806 	EXP 	Distance = 0.0
33.6971 	EXP 	square: borderColor = 'limegreen'
33.7139 	EXP 	Distance = 0.0
33.7305 	EXP 	square: borderColor = 'limegreen'
33.7473 	EXP 	Distance = 0.0
33.7638 	EXP 	square: borderColor = 'limegreen'
33.7805 	EXP 	Distance = 0.0
33.7971 	EXP 	square: borderColor = 'limegreen'
33.8139 	EXP 	Distance = 0.0
33.8304 	EXP 	square: borderColor = 'limegreen'
33.8472 	EXP 	Distance = 0.0
33.8638 	EXP 	square: borderColor = 'limegreen'
33.8806 	EXP 	Distance = 0.0
33.8971 	EXP 	square: borderColor = 'limegreen'
33.9138 	EXP 	Distance = 0.0
33.9304 	EXP 	square: borderColor = 'limegreen'
33.9471 	EXP 	Distance = 0.0
33.9637 	EXP 	square: borderColor = 'limegreen'
33.9805 	EXP 	Distance = 0.0
33.9971 	EXP 	square: borderColor = 'limegreen'
